486;TUBE PVC;250 PN10;208,08;
487;CONFECTION FLEXIBLE;"1""1/4 LG=1,57 MT D/C 45°";561,75;
488;VIS;HR 20X120;26,00;
489;CLE MALE COUDE;D 5MM;9,00;
490;BOULON;HR 10X20;3,00;
491;CONFORTEMENT DE LA FALISE COTE MER;;50 000,00;
492;CONFORTEMENT PAROI CLOUE DU TALUS ROCHEUX;;40 000,00;
493;PRESENCE SUR SITE;;4 100,00;
494;LOCATION VEHICULE DE PERSONNEL;PERIODE 02/2024;442,30;
495;ARRET D'HUILE;25.4X44.45,45;27,60;
496;ROULEMENT A BILLE;6205 2RS C3;7,20;
497;CIRCLIPS;INT 52MM;3,60;
498;CIMENT;45 CPJ SUR PALETTE;1 441,67;
499;TRANSPORT;;1 500,00;
500;CHARGE ET VERIFICATION EXTINCTEUR;6 KG;70,00;
501;LOCATION PICK-UP;TOYOTA 18914-B-59;250,00;
502;MEULE PLATE;200X25X32 C80;180,00;
503;MEULE PLATE;200C25C32 A40;120,00;
504;ROULEMENT A GALET;32013 ROLLWAY;205,00;
505;ROULEMENT A BILLE;6308 ZZC3 ROLLWAY;95,00;
506;POMPE IMMERGEE;"96X/23 4"" SAER/MOTEUR MEGA 2HP-380V";4 333,33;
507;TOLE NOIR;3000X1500X3MM 01 UNITE;10,60;
508;CORNNIERE;40X40X4MM EN 6MT 02 UNITES;8,50;
509;CORNNIERE;45X45X4,5MM EN 6MT 02 UNITES;8,50;
510;TUBE PEHD;40 PN10;9,80;
511;RACCORD PEHD;"40X1""1/4 MALE";25,00;
512;CORDE EN NYLON;D 12 MM;5,00;
513;TUBE PVC;160 PN6;92,00;
514;CABLE ELECTRIQUE SOUPLE;3X2,5MM2;10,41;
515;LOCATION CHARIOT ELEVATEUR;TELESCOPIQUE 14MT JCB;800,00;
516;TUBE TECALENT;4X6 BLANC;8,21;
517;MAMELON;"1"" NOIR EE";14,00;
518;MANCHON;"1"" NOIR EE";20,00;
519;GASOIL;;11,91;
520;HUILE;DTE 26 208LT;8 200,00;
521;HUILE;15W40 SUPER 1300 204LT;6 685,00;
522;GRAISSE;MP2 18KG;720,00;
523;CONFECTION REDUCTION;60 CONIQUE F X ATLAS 76M;1 400,00;
524;CONFECTION REDUCTION;60 CONIQUE M X ATLAS 76 F;1 400,00;
525;CONFECTION TARAUD;D 85 LG=300 MM DROIT 60 CONIQUE F;1 700,00;
526;CONFECTION REDUCTION;"60 CONIQUE X 1"" F";800,00;
527;CONFECTION REDUCTION;"60 CONIQUE X1"" M";800,00;
528;CONFECTION AXE;S/M;1 000,00;
529;CONFECTION MANDRIN DENTE;ACCOUPLEMENT D'UNE POMPE HYD;1 300,00;
530;CIMENT;CPJ 45 SUR PALLETTE;1 441,67;
531;TRANSPORT;;1 500,00;
532;MOTEUR HYDRAULIQUE;VOLVO F11-19;5 000,00;
533;BEC CHALUMEAU;16/10MM;50,00;
534;CIMENT;CPJ 45 SUR PALLETTE;1 441,67;
535;TRANSPORT;;1 500,00;
536;COUDE;"2""1/2 45° FF";380,00;
537;RACCORD PEHD;"75X2""1/2 MALE";135,00;
538;PRESSE ETOUPE;M7N D 25 VITON GRAINFIXE G60 SIC;1 000,00;
539;COURONNE IMPREGNEE;76T2 A6;3 145,00;
540;MANCHON ALESEUR;76T2 IMPREGNEE;1 545,00;
541;SIKAFLUID;R VRAC;12,15;
542;SIKAFLUID;R VRAC;12,15;
543;EXTINCTEUR;A POUDRE A SECHE 10KG;108,33;
544;REPARATION;PEINTURE;33,33;
545;EXTINCTEUR;CO2 6 KG;791,67;
546;COURROIE;C60 LISSE;95,20;
547;OBTURATEUR SIMPLE;R 74 LG=1000MM;5 577,00;
548;SIKAFLUID;R VRAC;12,15;
549;HUILE;DTE 26 208LT;8 200,00;
550;HUILE;15W40 SUPER 1300 204LT;6 685,00;
551;HUILE;DTE 26 20LT;1 100,00;
552;GRAISSE;MP2 18KG;720,00;
553;RECHARGE CARTE CARBURANT;N°2474694;5 454,55;
554;RECHARGE CARTE CARBURANT;N°31817719;4 545,45;
555;FILET DE VIS;180D TUBE 49 DROITE;225,00;
556;ACCOUPLEMENT;OTEX 45 EN ACIER;2 164,20;
557;ROULEMENT A BILLE;6013 ZZC3 ROLLWAY;153,40;
558;ROULEMENT A BUTEE;51213 ROLLWAY;124,20;
559;JOINT TORIQUE;81,92X5,33 NBR;7,70;
560;ARRET D'HUILE;60X70X10;7,80;
561;JOINT CHEVRON;60X80X37;205,80;
562;ROULEMENT A GALET;30210 ROLLWAY;137,40;
563;ROULEMENT A GALET;32019 VBF;91,20;
564;ROULEMENT A GALET;30306 ROLLWAY;102,60;
565;ROULEMENT A AIGUILLE;K35X40X17 CMB;10,80;
566;ROULEMENT A GALET;32210 ROLLWAY;150,00;
567;ARRET D'HUILE;50X80X10;31,80;
568;ARRET D'HUILE;95X120X13;18,60;
569;ARRET D'HUILE;85X105X12;52,20;
570;GASOIL;;11,78;
571;VALVE;9111377002;1 946,16;
572;REGULATEUR;2635355106;6 314,63;
573;PC PORTABLE;HP PAVILLION X360 14 Core Ti7-1355U 16G 512 SSD WIN11;9 399,30;
574;REMISE EN ETAT POMPE HYDRAULIQUE;60 REMIQUE F X ATLAS 76M;855,00;
575;ENTETE;A4 CONFONDA;0,90;
576;TOLE NOIR;2000X1000X20MM;4 960,00;
577;ACIER CREUX;30X15 20MV6 (31x11) LG=1000 MM;38,00;
578;TIGE CHROME;35x550mm;300,00;
579;BRONZ ROND;B3 D 70X75MM;600,00;
580;RONDELLE EN INOX;D 100X50 EP 6MM;43,49;
581;BOITE DE JOINT TORIQUE;60 BOIIQUE F X ATLAS 76M;140,00;
582;VIS;BTR 16X80;15,00;
583;VIS;BTR 16X60;8,50;
584;VIS;BTR 16X60;8,50;
585;CIMENT;CPJ 45 SUR PALLETTE;1 441,67;
586;TRANSPORT;;1 500,00;
587;TRAITEMENT TUBE RODE;110X130X250MM;410,00;
588;CONFECTION FLEXIBLE;5/8 LG=2MT FF;318,43;
589;CONFECTION FLEXIBLE;1/2 LG=3MT MF;398,68;
590;CONFECTION FLEXIBLE;3/8 LG=3MT FF;384,93;
591;DURITE A CHAUD;D INT 60 MM 100C°;160,00;
592;ADAPTEUR;"3/4"" ";105,00;
593;RACCORD UNION;"1"" NOIR EE";42,00;
594;RACCORD UNION;"2"" NOIR EE";140,00;
595;TUBE TECALENT;60 TUBIQUE F X ATLAS 76M;8,21;
596;MAMELON;"1"" NOIR EE";14,00;
597;ADAPTEUR;"1/4"" A GAZ";11,00;
598;TE HYDRAULIQUE;"1/4"" S/M";153,57;
599;TUBE PEHD;32PN16;9,20;
600;COURONNE PLEINE;66 F/N ROD MALE MARQUE ROKPECKER;8 240,00;
601;FILTRE A GASOIL;1R-0751 CAT;514,94;
602;FILTRE A HUILE;1R1808 CAT;998,94;
603;FILTRE SEPARATEUR GASOIL;513-440 CAT;1 139,68;
604;HUILE;DTE 26 208LT;8 200,00;
605;HUILE;DTE 26 208LT;8 200,00;
606;CIMENT;CPJ 45 SUR PALLETTE;1 441,67;
607;TRANSPORT;;1 500,00;
608;PRESSE ETOUPE;D 20MM;1 000,00;
609;FILTRE A HUILE;FL670;280,00;
610;FILTRE A GASOIL;FF574;64,00;
611;FILTRE A HUILE;FL4054;144,00;
612;FILTRE A HUILE;FL4054;144,00;
613;FILTRE A GASOIL;FF3841;208,00;
614;FILTRE A GASOIL;FS1302;384,00;
615;FILTRE A GASOIL;P551066;384,00;
616;FILTRE A GASOIL;PF7735;208,00;
617;FILTRE A HUILE;KRE 2301E;236,00;
618;FILTRE HYDRAULIQUE;HF 6269;296,00;
619;FILTRE A GASOIL;60282117 SR265 C10;1 248,57;
620;FILTRE A GASOIL;60151839 SR256 C10;634,34;
621;FILTRE A GASOIL;60333882 SR265 C10;253,50;
622;FILTRE SEPARATEUR GASOIL;60249072 SR256 C10;640,00;
623;FILTRE A HUILE;B222100000494=1876110070;10,00;
624;OBTURATEUR SIMPLE;R 54 LG=1000 MM;3 490,00;
625;OBTURATEUR SIMPLE;R 54 LG=1000 MM;3 490,00;
626;OBTURATEUR SIMPLE;R 74 LG=1000 MM;4 600,00;
627;CIMENT;CPJ 45 SUR PALLETTE;1 441,67;
628;TRANSPORT;;1 500,00;
629;GASOIL;;11,75;
630;PEINTURE;JAUNE FORD PROFLEX;80,00;
631;PEINTURE;BLANC CASA MILAFLEX;70,00;
632;PEINTURE;BLEU France MILAFLEX;70,00;
633;DILUANT CELLULOSIQUE;SODECSO 5LT;23,00;
634;PEINTURE;GRIS LAAYOUNE MILAFLEX;70,00;
635;COLLE;REINZ;45,00;
636;JOURNAL;60 JOUIQUE F X ATLAS 76M;15,00;
637;PAPIER COLLANT;60 PAPIQUE F X ATLAS 76M;12,00;
638;SANTOFER;PRODEC;35,00;
639;GRATTOIR AVEC MANCHE PLASTIQUE;M.70 SGS;24,00;
640;COUTEAU MASTIC;60 COUIQUE F X ATLAS 76M;15,00;
641;TUBE GALVANISEE;"1"" SERIE 1";68,50;
642;MOTEUR HYDRAULIQUE;S/M BONNE OCCASION;5 000,00;
643;CONFECTION REDUCTION;"114 MX 3""1/2 REG M ATLAS";2 000,00;
644;CONFECTION REDUCTION;90 M X F ATALS;1 500,00;
645;LUNETTE DE PROTECTION;PANAVISION;18,00;
646;GANT ANTI COUPURE;60 GANIQUE F X ATLAS 76M;22,00;
647;BOTTE;VERT;73,00;
648;ELECTROPOMPE;NS 96/DA34 7,5CH-5,5KW 380 SAER;9 583,33;
649;VIS;BTR 10X20 AVEC ECROU+RONDELLE;2,50;
650;BOITE DE JOINT TORIQUE;60 BOIIQUE F X ATLAS 76M;230,00;
651;ELECTRODE;ALUMINIUM 3,20;7,00;
652;REDUCTION;CR 60 ROD F X 60 N/ROD F;1 800,00;
653;LOCATION PICK-UP;TOYOTA 18914-B-59;250,00;
654;OXYGENE;;46,69;
655;ROULEMENT A GALET;32017 KG;150,00;
656;CIMENT;CPJ 45 SUR PALLETTE;1 441,67;
657;TRANSPORT;;1 500,00;
658;TRAITEMENT CHEMISE;110X130X250MM;60,00;
659;LOCATION VEHICULE DE PERSONNEL;PERIODE 03/2024;11 500,00;
660;TREUIL HYDRAULIQUE;20 TONNE AVEC CABLE;19 000,00;
661;NETTOYEUR HAUT PRESSION;EAU CHAUD 200 BARS 380V MARQUE LAVOR;28 333,33;
662;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
663;COURONNE PLEINE;66 F/N ROD MALE MARQUE ROKPECKER;8 240,00;
664;BAGUE EN CAOUTCHOUC;73X110X18;28,75;
665;MANCHON EN CAOUATCHOUC;47/37,5X28X141 MM AVEC EMBOUT CONIQUE GM;51,75;
666;JOINT A LEVRE;DN 68 Sh MALAXEUR;20,70;
667;BOBINAGE POMPE A EAU;4KW-7,5KW;4 731,98;
668;VIS;BTR 14X30;9,00;
669;VIS;TH 8X30;1,00;
670;JOINT A LEVRE;20X28;20,15;
671;JOINT RACLEUR;12X20X8;26,00;
672;LOCATION CHARIOT ELEVATEUR;TELESCOPIQUE 14MT JCB;800,00;
673;CONFECTION FLEXIBLE;3/8 LG=500MM FF DC;114,98;
674;CONFECTION FLEXIBLE;3/8 LG=1060MM FF DC;134,98;
675;CONFECTION FLEXIBLE;3/8 LG=3250MM FF DC;213,18;
676;CONFECTION FLEXIBLE;3/8 LG=460MM FF DD;102,06;
677;CONFECTION FLEXIBLE;3/8 LG=310MM FF DD;96,71;
678;UNION DOUBLE;12L;16,99;
679;UNION DOUBLE;12S;14,00;
680;ARRET D'HUILE;50X80X10;31,80;
681;ARRET D'HUILE;75X95X10;125,00;
682;ARRET D'HUILE;75X95X10;12,00;
683;JOINT TORIQUE;29X2;1,40;
684;JOINT TORIQUE;16X2;1,40;
685;ROULEMENT A AIGUILLE;NK20/16  VBF;17,00;
686;ROULEMENT A BILLE;6016 2RS ROLLWAY;265,00;
687;ARRET D'HUILE;80X110X12;50,00;
688;ROULEMENT A GALET;32013 DIV KOYO;301,00;
689;ROULEMENT A GALET;NATR 40 VBF;150,00;
690;RECHARGE CARTE;FREE N°2174271;5 454,55;
691;RECHARGE CARTE CARBURANT;FREE N°2474694;5 454,55;
692;RECHARGE CARTE CARBURANT;FREE N°31817719;4 545,45;
693;CAPTEUR DE PESAGE;SAXI 10;6 666,67;
694;CAPTEUR DE PRESSION;S2/20 Ma 2FILS 8/30 VCC 0/60 BARS;1 500,00;
695;CONFECTION MORS;S/M;400,00;
696;CONFECTION MORS;S/M;400,00;
697;CHEVRON;70X90;455,00;
698;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
699;CONFECTION CABLE EN ACIER;S/M D 20MM;1 000,00;
700;ARRET D'HUILE;50X65X8;16,80;
701;BOULON;12X60MM A/E;4,00;
702;VIS;16X60MM A/E;5,00;
703;TIGE TOITURE;7X300 AVEC ECROU+EONDELLE;2,50;
704;VIS;HR 8X35;1,00;
705;VIS;HR 12X50;3,00;
706;RONDELLE PLAT;M 12MM;0,30;
707;VIS;BTR 12X50;4,00;
708;TIGE FILTEE;M 12MM;18,00;
709;ECROU;M 12MM;0,70;
710;PAPIER A BRASIF;100 LG= 50MT;200,00;
711;DISQUE A COUPER;230X3,20;15,00;
712;RACCORD JONCTION;"3"" A/V F";224,84;
713;COUDE;"3"" GR SS";180,00;
714;DEGRIPANT;;25,00;
715;CAPTEUR DE PRESSION;S2/20 Ma 2 FILS 8/30 VCC GM 0/60 BARS;1 500,00;
716;CAPTEUR DE PRESSION;S2/20 Ma 2 FILS 8/30 VCC GM 0/60 BARS;1 500,00;
717;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
718;BAGUE D'ETANCHEITE;24X40X7 HP;1 300,00;
719;HUILE;DTE 26 208LT;8 200,00;
720;HUILE;DTE 26 208LT;8 200,00;
721;TONER;HP LASER 106A;633,33;
722;CLASSEUR TRANSPARENT;4 ANNEAUX DOS 08-COULEUR TRANSPARENT;45,83;
723;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
724;ESSAI DE CONVENANCE;;1 200,00;
725;CONTRÔLE DE COULIS D'INJECTION;;1 000,00;
726;ETUDE DE FORMULATION;;2 500,00;
727;SIKAFLUID;R VRAC;12,15;
728;RADIO PORTABLE;E/R HYTERA AP515 AVEC ANTENNE+BATTERIE+CHARGEUR;1 850,00;
729;CHARGEUR DE BATTERIE;DP 1400 MOTOROLA;600,00;
730;POMPE HYDRAULIQUE;A10V045 DFR/31R-PSC62K04 REXROTH ALLEMANGE;24 000,00;
731;DISQUE A COUPER;230X3,20;18,00;
732;CHAUSSURE DE SECURITE;P41;240,00;
733;SCOTCH D'EMBALLAGE;50X100;13,00;
734;POMPE A GRAISSE;5 KG;690,00;
735;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
736;BENTONITE;BENTONIL R 50KG;4,00;
737;ARRET D'HUILE;22X32X7;16,25;
738;COUPELLE HYDRAULIQUE;22X28X4,8;26,00;
739;JOINT TORIQUE;18X3,5;2,60;
740;COUPELLE HYDRAULIQUE;22X3,2;78,00;
741;JOINT HYDRAULIQUE;25X3,5;19,50;
742;OBTURATEUR SIMPLE;R 54 LG=1000 MM;3 490,00;
743;GASOIL;;11,63;
744;CHEVRON;75X55;97,50;
745;TUYAU A AIR-EAU;20 BARS 38I;133,00;
746;VANNE A BILLE;"1"" SIRAL";161,00;
747;COLLIER ROBUSTE;51-55;20,00;
748;LOCATION VEHICULE DE PERSONNEL;PERIODE 04/2024;442,30;
749;ELECTRODE;E 312-17 D 4MM CASTOLIN;330,00;
750;ETALONNAGE MANOMETRE;60 BARS D 100;500,00;
751;ETALONNAGE MANOMETRE;25 BARS D 100;500,00;
752;MANOMETRE;60 BARS D 100;260,00;
753;MONOMETRE;25 BARS D 100;247,37;
754;LOCATION PICK-UP;TOYOTA 18914-B-59;250,00;
755;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
756;ROULEMENT A BILLE;6007 2RS WWB;16,20;
757;ROULEMENT A BILLE;6204 2RS WWB;9,60;
758;ROULEMENT A BILLE;6210 ZZ ROLLWAY;90,00;
759;ROULEMENT A BILLE;6209 2RS WWB;36,60;
760;ARRET D'HUILE;50X62X10;4,80;
761;ARRET D'HUILE;45X62X10;7,80;
762;PALIER;UCFL 206 WWB;60,00;
763;POMPE IMMERGEE;NS 96/DA34 7,5CH-5,5KW 380 SAER;9 583,33;
764;TUBE PVC;160 PN6;92,00;
765;TUBE PEHD;40 PN10;9,80;
766;RACCORD PEHD;"40X1""1/4 MALE";25,00;
767;CORDE EN NYLON;M 12MM;5,00;
768;COLLE;PVC 1KG;90,00;
769;RIVET;POP 4X20;0,30;
770;TUBE NOIR;"1""1/2 sch 80";190,00;
771;CABLE ELECTRIQUE SOUPLE;3X2,5MM2;10,41;
772;CABLE ELECTRIQUE SOUPLE;3X1,5MM2;7,08;
773;ELECTRODE DE NIVEAU;;23,33;
774;RESIGNEUSE;M11;100,00;
775;DISJONCTEUR;4P 100A;1 400,00;
776;DISJONCTEUR;4P 32A;233,33;
777;VANNE A BILLE;"1"" SIRAL";161,00;
778;MAMELON;"1"" NOIR EE";14,00;
779;MANCHON;"1"" NOIR EE";20,00;
780;CONFECTION FLEXIBLE;3/4 LG=0,86 MT D/C 90° JIC;273,46;
781;CONFECTION FLEXIBLE;1/4 LG=0,86 MT D/C 90° JIC;161,39;
782;CABLE;;25,00;
783;GAINE;;15,00;
784;CROCHET DE CABLE;;10,00;
785;ARRET D'HUILE;90X110X12;18,60;
786;ARRET D'HUILE;110X130X12 A VITON;97,20;
787;ROULEMENT A BILLE;6019 2RS C ROLLWAY;420,00;
788;ROULEMENT A BILLE;6013 ZZ ROLLWAY;136,80;
789;ROULEMENT A BILLE;6207 ZZC3 ROLLWAY;49,20;
790;ROULEMENT A BILLE;7219 BMCB ROLLWAY;1 219,20;
791;ROULEMENT A BILLE;7219 ROLLWAY;1 204,20;
792;ARRET D'HUILE;90X110X12;18,60;
793;ARRET D'HUILE;110X130X12 A VITON;97,20;
794;ROULEMENT A BILLE;6019 2RS C ROLLWAY;420,00;
795;ROULEMENT A BILLE;6013 ZZ ROLLWAY;136,80;
796;ROULEMENT A BILLE;6207 ZZC3 ROLLWAY;49,20;
797;GASOIL;;11,75;
798;BOBINE;24V DC 18W ED 100%;350,00;
799;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
800;FEU ROUGE;AR;650,00;
801;RETROVISEUR;;510,00;
802;RECHARGE CARTE CARBURANT;N°2174297;5 454,55;
803;RECHARGE CARTE CARBURANT;N°31817719;4 545,45;
804;GASOIL;;11,75;
805;GASOIL;;11,75;
806;CONFECTION GUIDE EN BRONZE;S/M;400,00;
807;CONFECTION REDUCTION;76 ATALS F X 60 CONIQUE M;1 500,00;
808;CONFECTION MORS;103X60X20;400,00;
809;CONFECTION GUIDE EN BRONZE;S/M;400,00;
810;CONFECTION REDUCTION;76 ATALS F X 60 CONIQUE M;1 500,00;
811;CONFECTION MORS;103X60X20;400,00;
812;TUBE PVC;160 PN6;92,00;
813;CIMENT;CLC (A) 45 PMES EN VRAC;1 633,67;
814;CIRCLIPS;62 INTERIEUR;12,00;
815;ACIER CLAVETTE;8X8X1000;44,00;
816;SIKAFLUID;R VRAC;12,15;
817;TONER;HP 12A;125,00;
818;TONER;HP 150 NOIR;650,00;
819;TONER;HP 106 A;633,33;
820;TONER;HP 530 NOIR;513,33;
821;PAPIER BLANC;A4 NAVIGATOR 80G;56,67;
822;PAPIER BLANC;A4 NAVIGATOR 80G;56,67;
823;CONFECTION FLEXIBLE;"1"" R2 LG=3 MT MF BSP";487,13;
824;ETUDE POUR PONT METALLIQUE;;23 500,00;
825;BUREAU DE CONTRÔLE;;195 000,00;
826;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
827;HUILE;DTE 26 208LT;8 200,00;
828;GRAISSE;MP2 18KG;720,00;
829;HUILE;DTE 26 208LT;8 200,00;
830;HUILE;15W40 SUPER 1300 204LT;6 685,00;
831;CONFECTION PIGNON;D 480MM EP 50 MM ET 23 DENTS;7 000,00;
832;DEAMARREUR;24V COMATSU;1 800,00;
833;ANNEAU;OR 3800 REF 263461;43,75;
834;ANNEAU;OR 3800 REF 263296;31,85;
835;JOINT POUR TIGE;REF 263318;350,00;
836;ANNEAU;48X62X8 REF 263274;73,85;
837;ANNEAU;D 180 REF 263464 COMPENSATION;1 320,90;
838;DISQUE D'USURE;REF 250203;4 487,18;
839;DISQUE D'USURE;REF 250204;12 394,96;
840;TUYAU EN CAOUATCHOUC;51X73 85 BARS LONG=10 MT REF 215125;8 320,06;
841;RACCORD VICTAULIC;"2""1/2 REF 266394";518,00;
842;JOINT DE RACCORD VICTAULIC;"2""1/2 REF 263262";27,71;
843;EPONGE DE LAVAGE;D 60 REF 237017;103,60;
844;LANCE SPRITZ;DN 50 REF 216440;5 272,59;
845;REPARATION  MICROPAC;MICROPAC 2;2 930,00;
846;AXE AVEC DEUX ROUE;;29,00;
847;TRAITEMENT AXE;;100,00;
848;PNEU;15,5-25;6 666,67;
849;PNEU;12,5/80-18;2 666,67;
850;DISTRIBUTEUR;S/M;1 000,00;
851;DEMARREUR;24V COMATSU;1 500,00;
852;VENTILATEUR;24V;1 166,67;
853;PNEU;235/55R18 PIRELLI;1 500,00;
854;LOCATION CAMION PORTE CHARS;OUED-ZEM-SIDI HAJJAJ;4 424,78;
855;CIMENT;CLC (A) 45 PMES EN VRAC;1 635,67;
856;OBTURATEUR SIMPLE;R 54 LG=1000 MM;3 490,00;
857;HUILE;TELLUS S2 68 209LT;7 203,53;
858;JOINT PISTON HYDRAULIQUE DOUBLE EFFET;75X55;34,20;
859;JOINT TORIQUE;78,74x5,34 NBR;7,70;
860;JOINT RACLEUR COUPELLE SOUPLE;25x33,6x5,3;9,00;
861;JOINT A LEVRE HYDRAULIQUE;25x38x9;42,00;
862;POMPE HYDRAULIQUE DOUBLE;AP3/331312218;9 567,00;
863;BAGUE D'ETANCHEITE;28X40X7 HP;1 200,00;
864;TUBE RODE;ST52 75X85X250MM;700,00;
865;TIGE CHROME;D 25X350MM;200,00;
866;ACIER ROND;42CD4 105 LG=90MM;27,00;
867;BRONZ ROND;B3 D 50X700 MM;220,00;
868;POMPE A GRAISSE;8KG;690,00;
869;SENSOR;;1 864,80;
870;LOCATION PICK-UP;TOYOTA 18914-B-59;250,00;
871;GASOIL;;11,14;
872;TUYAU;R6 D 10MM;45,00;
873;POMPE HYDRAULIQUE DOUBLE;AP3/331312218;9 567,00;
874;CONTRÔLE D'UNE POMPE HYDRAULIQUE;;700,00;
875;FOURNITURE D'UN JOINT;S/M;278,20;
876;CHEVRON;70X90X30;455,00;
877;RACLEUR;20X28;20,15;
878;COUPELLE HYDRAULIQUE;12X20X8;26,00;
879;ACCOUPLEMENT;EN CAOUATCHOUC S/M;1 000,00;
880;COURROIE;9X1487 DEUTZ;700,00;
881;ROUE COMPLET;S/M;1 150,00;
882;CIMENT;CPJ 45 SUR PALLETTE;1 441,67;
883;TRANSPORT;CPJ 45 SUR PALLETTE;1 500,00;
884;POMPE HYDRAULIQUE DOUBLE;S/M;9 566,67;
885;POMPE HYDRAULIQUE DOUBLE;AP3/331312218 SENS GOUCHE;9 567,00;
886;FILTRE A GASOIL;1182671 DEUTZ;629,79;
887;FILTRE CARTOUCHE;4504438 DEUTZ;1 048,67;
888;COURROIE;1487 MM REF 1183420;984,84;
889;SIKAFLUID;R VRAC;12,15;
890;CHAUSSURE DE SECURITE;BASSE PRO PARADES PT 45;970,00;
891;ELECTROPOMPE;NS 96/DA34 7,5CH-5,5KW 380 SAER;9 583,33;
892;TUBE PEHD;32PN16;9,20;
893;FEU DE GABION TOMATE;;22,00;
894;LAMPE ET TOMATE;;16,00;
895;FEU DE PLAQUE;;24,00;
896;CABOCHON;;7,00;
897;LAMPE;24V 1P;5,00;
898;LAMPE;24V VISE;6,00;
899;LAMPE;24V;3,50;
900;LAMPE;24 H3;24,00;
901;LAMPE;24 H4;37,00;
902;LAMPE;5W VISE;3,00;
903;VOYANT;ROUGE/VERT;13,00;
904;TONER;HP 205A NOIR/CF530;616,00;
905;BOITE D'ARCHIVE;POLYPRO 08;25,00;
906;CHEMISE A RABAT;SICLA COULEUR;8,00;
907;CHEMISE CARTONNEE;180G PANCHE;75,00;
908;BOITE D'ARCHIVE;POLYPRO 12;29,17;
909;CHEMISE A RABAT;SICLA COULEUR;6,67;
910;DISQUE A COUPER;230X3,20;15,00;
911;OXYGENE;;46,69;
912;CONTACTEUR;LC1 D80 220V;1 500,00;
913;CONTACTEUR;LC1 D32 220V;654,17;
914;RELAIS THERMIQUE;LRD 30 à 40 A;600,00;
915;LOCATION CHARIOT ELEVATEUR;TELESCOPIQUE 14MT JCB;800,00;
916;LOCATION VEHICULE DE PERSONNEL;PERIODE 05/2024;11 500,00;
917;CONFECTION D'UN MANCHON;"1"" GOUCHE/DROIT";120,00;
918;CONFECTION REDUCTION;"3""1/2 M X 60 CONIQUE M";2 000,00;
919;CONFECTION REDUCTION;"3""1/2 X 76 M ATLAS";2 000,00;
920;CONFECTION REDUCTION;60 CONIQUE F X 50 M ATLAS;1 200,00;
921;CONFECTION REDUCTION;76 ATLAS 60 CONIQUE MALE;1 400,00;
922;CONFECTION MORS;75X45X10 AVEC TRAITEMENT;300,00;
923;JOINT TORIQUE;78,X5,33 NBR;11,00;
924;RACLEUR COUPELLE SOUPLE;25X33,6x5;9,04;
925;JOINT PISTON HYDRAULIQUE DOUBLE EFFET;75X55X22;57,00;
926;CONFECTION JOINT;K6 25X38X9;43,00;
927;REPARATION D'UN AXE;TRANSSLATION;300,00;
928;REPARATION PIGNON;;600,00;
929;CONFECTION D'UN AXE;S/M;1 000,00;
930;CONFECTION PIGNON;D 138MM AVEC TRAITEMENT;1 400,00;
931;CONFECTION MORS;S/M;400,00;
932;CONNECTEUR ALIMENTATION;S8V-C6024-S8VK-C 24VC,C/2,5A 60W;660,00;
933;BAGUETTE EN BRONZE;D 3MM;220,00;
934;POUDRE DE BRASAGE;;10,00;
935;CIMENT;CPJ 45 SUR PALLETTE;1 441,67;
936;TRANSPORT;;1 500,00;
937;REPARATION SEPI;;2 200,00;
938;VIS;20X60;12,00;
939;VIS;12X120;6,00;
940;BOULON;12X120 A/E;6,00;
941;BOULON;10X70 A/E;3,00;
942;BOULON;18X80 A/E;4,00;
943;JOINT PISTON HYDRAULIQUE DOUBLE EFFET;50X34X30;78,00;
944;CHEVRON;25X35X17;227,50;
945;FOURNITURE D'UN JOINT;PISTON POUR VERIN HYDRAULIQUE;353,60;
946;BATTERIE;12V100 AH L5;1 041,67;
947;COSSE DE BATTERIE;DIESEL +/-;15,00;
948;COSSE A SERTIR;10MM;10,00;
949;CABLE DE DEMARRAGE;65MM2;65,00;
950;VOYANT;ROUGE/VERT;18,33;
951;CONTACT DE DEMARRAGE;RENFORCEE STD;125,00;
952;FIL ELECTRIQUE SOUPLE;2,5MM2;3,33;
953;PHARE SECOUR;24V LED;100,00;
954;INTERUPTEUR;24 A 3 POSITION;16,67;
955;SCOTCH NOIR;GM;8,33;
956;CABLE DE DEMARRAGE;65MM2;65,00;
957;TUBE RODE;ST52 130X110X410 MM;1 880,00;
958;TUBE RODE;ST52 130X110X250 MM;1 880,00;
959;COURONNE IMPREGNEE;76T2 A6;3 145,00;
960;TIGE CHROME;25 LG=350MM;70,00;
961;TIGE CHROME;38 LG=670MM;251,25;
962;TIGE CHROME;32 LG=450MM;112,50;
963;ACIER CREUX;30X15X1000MM;210,00;
964;RECHARGE CARTE CARBURANT;N°31817719;4 545,45;
965;CONFECTION FLEXIBLE;1/2 LG=0,63 MT D/C 90°;133,62;
